"No.","Time","Source","Destination","Protocol","Length","Info"
"1136","568.383504","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1137","568.443656","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1138","572.134185","10.100.102.210","157.240.195.56","TLSv1.2","317","Application Data"
"1139","572.324900","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1140","572.631034","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1141","572.631034","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"1142","572.636272","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1143","572.642974","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1144","572.784451","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1145","572.787867","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1146","572.887054","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1147","572.899531","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1148","573.296901","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1149","573.300522","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1150","573.859973","157.240.195.56","10.100.102.210","TLSv1.2","328","Application Data"
"1151","574.068573","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1152","574.071590","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1153","574.174814","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1154","574.382961","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1155","574.629611","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1156","574.631353","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1157","574.915842","10.100.102.210","157.240.195.56","TLSv1.3","92","[TCP ACKed unseen segment] , Application Data"
"1158","574.929147","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"1159","574.931656","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1160","574.979031","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"1161","575.098110","157.240.195.56","10.100.102.210","TLSv1.3","242","Application Data"
"1162","575.098110","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=12546 Ack=991 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"1163","575.098110","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"1164","575.100911","157.240.195.56","10.100.102.210","TLSv1.3","947","Application Data, Application Data"
"1165","578.010506","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1166","578.588799","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"1167","578.775639","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1168","578.979676","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"1169","578.983042","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1170","579.082654","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1171","579.082654","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"1172","579.088108","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1173","579.096054","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1174","579.286867","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1175","579.289439","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1176","579.699512","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1177","579.716995","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1178","579.801574","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1179","579.804677","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1180","582.055353","157.240.195.56","10.100.102.210","TLSv1.2","330","Application Data"
"1181","582.066055","10.100.102.210","157.240.195.56","TLSv1.2","126","Application Data"
"1182","586.687563","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1183","587.530341","157.240.195.56","10.100.102.210","TLSv1.2","328","Application Data"
"1184","587.814680","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1185","587.947602","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1186","588.044856","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1187","588.115646","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1188","588.353451","10.100.102.210","157.240.195.56","TLSv1.2","382","Application Data"
"1189","588.521450","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1190","588.810344","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"1191","588.810344","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1192","588.810344","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"1193","588.814024","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1194","588.817979","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1195","588.818156","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1196","588.952997","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1197","588.957358","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1198","589.015175","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1199","589.024361","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1200","589.834273","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1201","589.836623","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1202","590.350910","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1203","590.353728","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1204","590.397630","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1205","590.399594","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1206","597.358982","157.240.195.56","10.100.102.210","TLSv1.2","360","Application Data"
"1207","597.580736","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1208","597.704035","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1209","597.877063","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1210","598.141637","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1211","598.347591","10.100.102.210","157.240.195.56","TLSv1.3","92","Application Data"
"1212","598.411645","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"1213","598.539549","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1214","598.539549","157.240.195.56","10.100.102.210","TLSv1.3","1110","Continuation Data"
"1215","599.989445","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1216","603.416911","10.100.102.210","157.240.195.56","TLSv1.2","398","Application Data"
"1217","603.607590","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1218","603.840314","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"1219","603.844224","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1220","604.017517","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1221","604.017517","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"1222","604.022903","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1223","604.068770","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1224","604.091983","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1225","604.092434","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1226","604.529116","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1227","604.541566","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1228","604.631453","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1229","604.636854","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1230","608.268109","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1231","609.126717","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=853 Ack=733 Win=509 Len=1"
"1232","609.140545","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=733 Ack=854 Win=273 Len=0 SLE=853 SRE=854"
"1233","609.188193","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=3206 Ack=1016 Win=512 Len=1"
"1234","609.195270","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=1016 Ack=3207 Win=323 Len=0 SLE=3206 SRE=3207"
"1235","611.134355","157.240.195.56","10.100.102.210","TLSv1.2","344","Application Data"
"1236","611.305712","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1237","611.445431","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1238","611.646810","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1239","613.423604","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1240","613.428270","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1241","617.568845","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1242","620.179758","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"1243","620.401824","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1244","620.708724","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1245","620.708724","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"1246","620.713110","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1247","620.717876","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1248","620.812023","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1249","620.815045","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1250","620.913458","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1251","620.924977","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1252","621.169590","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1253","621.173205","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1254","624.087903","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1255","627.108730","157.240.195.56","10.100.102.210","TLSv1.2","376","Application Data"
"1256","627.369490","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"1257","627.481528","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"1258","627.673521","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"1259","628.443877","10.100.102.210","157.240.195.56","TLSv1.3","92","[TCP ACKed unseen segment] , Application Data"
"1260","628.508347","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"1261","628.554998","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"1262","628.557885","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1263","628.625853","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1264","628.629077","157.240.195.56","10.100.102.210","TLSv1.3","1111","Continuation Data"
"1265","628.696038","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1266","628.699297","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"1267","638.424327","157.240.195.56","10.100.102.210","TLSv1.2","262","Application Data"
"1268","638.432591","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1269","639.294857","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1270","642.315611","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1271","642.929739","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1272","644.800956","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"1273","645.490044","157.240.195.56","10.100.102.210","TLSv1.2","296","Application Data"
"1274","645.490044","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"1275","645.715703","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"1276","645.742506","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"1277","645.950824","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"1278","648.463359","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=46883 Ack=43485 Win=1030 Len=1392 [TCP segment of a reassembled PDU]"
"1279","648.463359","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=48275 Ack=43485 Win=1030 Len=1392 [TCP segment of a reassembled PDU]"
"1280","648.463359","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=49667 Ack=43485 Win=1030 Len=1392 [TCP segment of a reassembled PDU]"
"1281","648.463359","10.100.102.210","157.240.195.56","TLSv1.2","1231","Application Data"
"1282","648.664340","157.240.195.56","10.100.102.210","TLSv1.2","117","Application Data"
"1283","649.088704","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"1284","649.280318","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"1285","649.638247","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1286","649.642094","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1287","649.688139","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"1288","649.688139","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1289","649.694218","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1290","649.715785","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"1291","649.790471","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"1292","649.795297","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"1293","651.378123","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"1294","651.381957","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
